Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000167552,TUBA1A,424,-0.9744,2068,1.59536,465,-0.8352,919,0.22116,1167,0.68512,513,-0.8031,615,-0.4858
ENSG00000123352,SPATS2,56,0.62019,17,-1.2303,42,0.15245,50,0.43066,60,0.83868,39,0.04113,18,-1.2849
ENSG00000135519,KCNH3,166,1.28968,5,-3.8956,71,-0.0947,15,-2.3818,69,-0.1509,83,0.17327,88,0.29795
ENSG00000187778,MCRS1,19,-0.7829,40,0.32864,23,-0.4995,27,-0.2555,40,0.37943,41,0.46203,25,-0.4602
ENSG00000110844,PRPF40B,42,0.47089,31,0.02850,80,1.57270,17,-0.9258,42,0.56100,24,-0.4791,15,-1.2369
ENSG00000139644,TMBIM6,407,-0.4281,702,0.42957,450,-0.2733,531,-0.0147,336,-0.7749,430,-0.4106,794,0.81702
ENSG00000135472,FAIM2,376,0.68437,190,-0.3940,56,-2.2175,75,-1.7823,509,1.39964,163,-0.7459,247,0.01302
ENSG00000110881,ASIC1,20,-0.8098,62,0.92635,17,-1.0478,59,0.85032,28,-0.3394,15,-1.3963,52,0.82669
ENSG00000178449,COX14,33,-2.1369,75,-0.9236,69,-1.0480,104,-0.4159,208,0.76543,208,0.88124,106,-0.4699
ENSG00000050405,LIMA1,56,0.60100,95,1.50661,29,-0.4508,82,1.24569,8,-2.4371,35,-0.1526,26,-0.7280
ENSG00000066084,DIP2B,59,0.44053,172,2.35099,9,-2.2826,22,-1.0812,31,-0.6166,24,-1.1024,47,0.10603
ENSG00000185432,METTL7A,147,-1.0943,109,-1.5423,234,-0.3924,270,-0.1719,91,-1.9139,206,-0.6901,685,1.97883
ENSG00000110911,SLC11A2,50,0.54229,82,1.37744,20,-0.8967,38,0.08443,34,-0.0815,9,-2.2743,48,0.59014
ENSG00000050426,LETMD1,54,0.27254,50,0.16156,44,-0.0605,29,-0.6783,57,0.39600,39,-0.3007,46,0.02681
ENSG00000135457,TFCP2,13,-1.2883,37,0.28799,28,-0.1384,49,0.72758,39,0.42316,22,-0.5708,32,0.09345
ENSG00000184271,POU6F1,16,-1.2735,15,-1.3241,4,-3.2013,0,-7.2624,39,0.09253,66,1.22381,46,0.39566
ENSG00000183283,DAZAP2,105,-1.0530,323,0.70468,142,-0.5885,145,-0.5608,163,-0.4173,226,0.15262,261,0.45293
ENSG00000050438,SLC4A8,92,0.96024,76,0.62880,101,1.10976,16,-1.7464,63,0.37099,41,-0.4164,26,-1.1483
ENSG00000196876,SCN8A,310,2.42734,10,-3.0412,81,0.04166,29,-1.4890,146,1.16672,37,-1.3080,36,-1.3560
ENSG00000135503,ACVR1B,49,0.98650,11,-1.3169,11,-1.3307,16,-0.7539,58,1.46783,21,-0.4578,18,-0.6554
ENSG00000161835,GRASP,39,0.47675,0,-7.2385,8,-1.8785,19,-0.6419,50,0.99920,43,0.82029,17,-0.8972
ENSG00000123358,NR4A1,90,0.46976,6,-3.5140,34,-1.0177,0,-8.0958,22,-1.7554,177,2.53757,32,-1.2659
ENSG00000123395,ATG101,30,0.22128,23,-0.2116,20,-0.3886,0,-6.6171,44,0.93691,26,-0.0330,26,-0.0549
ENSG00000063046,EIF4B,164,-0.4274,322,0.63933,238,0.15104,217,0.00130,236,0.14903,203,-0.1254,192,-0.2243
ENSG00000111077,TNS2,19,-1.0700,80,1.15258,25,-0.7121,24,-0.7561,11,-1.9832,76,1.43621,26,-0.7613
ENSG00000167778,SPRYD3,101,-0.2072,54,-1.1541,61,-0.9889,69,-0.7911,179,0.78884,133,0.27243,116,0.00153
ENSG00000167779,IGFBP6,12,-1.6335,0,-7.5791,52,0.53010,5,-2.8802,57,0.76706,47,0.47387,40,0.16784
ENSG00000123349,PFDN5,247,-1.4201,508,-0.3303,920,0.61305,996,0.74519,530,-0.2875,804,0.49908,463,-0.5602
ENSG00000139637,C12orf10,62,-0.1084,20,-1.8288,25,-1.4478,36,-0.9242,81,0.33826,82,0.42086,82,0.42353
ENSG00000205352,PRR13,58,-0.8662,87,-0.2558,66,-0.6691,94,-0.1347,113,0.17327,116,0.24483,116,0.25112
ENSG00000197111,PCBP2,264,-0.1771,368,0.34846,193,-0.6554,264,-0.1749,329,0.19165,305,0.06106,294,-0.0093
ENSG00000139625,MAP3K12,44,0.80769,25,-0.0890,6,-2.0561,0,-6.8090,46,0.99936,19,-0.5862,31,0.32434
ENSG00000135390,ATP5MC2,200,-0.7946,279,-0.2862,250,-0.4574,310,-0.1230,351,0.07751,417,0.43236,345,0.05460
ENSG00000012822,CALCOCO1,74,0.77122,66,0.59159,17,-1.4771,14,-1.7448,59,0.44377,40,-0.2556,46,0.03860
ENSG00000094916,CBX5,171,-0.1859,296,0.69057,196,0.02931,267,0.51838,136,-0.5791,176,-0.1704,194,0.01054
ENSG00000135486,HNRNPA1,352,-0.3746,507,0.19549,530,0.26601,643,0.57870,406,-0.1673,470,0.09325,374,-0.3385
ENSG00000111481,COPZ1,33,-1.2760,51,-0.6454,32,-1.3196,70,-0.1405,96,0.38471,46,-0.9158,136,1.23918
ENSG00000161642,ZNF385A,69,-0.9063,36,-1.8615,46,-1.4868,8,-4.0385,49,-1.4815,152,0.40143,258,1.69984
ENSG00000135447,PPP1R1A,90,-0.2019,88,-0.2362,132,0.40188,155,0.66449,110,0.12518,102,-0.0023,79,-0.4774
ENSG00000135426,TESPA1,135,0.86370,0,-8.3962,38,-1.1059,2,-5.0239,253,2.50296,68,-0.2776,21,-2.2039
ENSG00000135424,ITGA7,17,-1.0937,22,-0.6423,1,-4.4689,6,-2.5428,15,-1.2734,51,0.83859,60,1.20639
ENSG00000135441,BLOC1S1,89,-1.6412,187,-0.5205,241,-0.1284,295,0.18549,276,0.09236,327,0.44239,266,0.03150
ENSG00000135404,CD63,164,-1.4562,359,-0.2719,292,-0.5924,320,-0.4497,382,-0.1905,480,0.22899,596,0.68297
ENSG00000135414,GDF11,39,-0.9322,33,-1.1685,60,-0.2842,48,-0.6127,55,-0.4598,81,0.22599,110,0.89471
ENSG00000205323,SARNP,68,-0.4749,100,0.13013,60,-0.6530,160,0.89357,133,0.66789,79,-0.2873,71,-0.4761
ENSG00000111540,RAB5B,133,0.12994,150,0.32814,62,-1.0319,104,-0.2460,141,0.25468,107,-0.2421,137,0.22820
ENSG00000197728,RPS26,179,-1.2948,205,-1.0936,412,-0.0241,313,-0.4471,585,0.60447,491,0.31843,421,0.01568
ENSG00000170515,PA2G4,133,-0.0983,159,0.18428,125,-0.1965,243,0.87449,176,0.38509,117,-0.3482,111,-0.4410
ENSG00000229117,RPL41,1293,-1.4102,1955,-0.7884,3908,0.28853,4661,0.57398,2268,-0.6074,4484,0.65401,3098,-0.0963
ENSG00000196465,MYL6B,90,-1.5072,114,-1.1454,317,0.43250,91,-1.4852,281,0.26348,335,0.66497,241,-0.0043
ENSG00000092841,MYL6,299,-1.0928,573,-0.0962,564,-0.1223,521,-0.2446,489,-0.3738,920,0.86303,539,-0.2305
ENSG00000139613,SMARCC2,275,0.12116,207,-0.3233,427,0.83499,189,-0.4609,178,-0.5973,275,0.14625,260,0.03479
ENSG00000181852,RNF41,36,-0.6817,26,-1.1486,46,-0.2912,31,-0.8970,105,1.17165,52,-0.1536,56,0.00088
ENSG00000139579,NABP2,24,-1.6399,77,0.14469,55,-0.3845,59,-0.2783,92,0.47869,88,0.44997,60,-0.2861
ENSG00000062485,CS,42,-0.8947,48,-0.6905,48,-0.7016,9,-3.0561,113,0.73681,70,-0.1368,107,0.71521
ENSG00000257727,CNPY2,92,-0.0347,123,0.43131,34,-1.5175,71,-0.4313,119,0.42669,93,-0.0135,96,0.04001
ENSG00000170581,STAT2,71,1.51584,70,1.50487,11,-1.4139,24,-0.2515,22,-0.4394,13,-1.3878,28,-0.0533
ENSG00000076108,BAZ2A,177,1.77533,94,0.68014,77,0.34950,67,0.11767,25,-1.4427,41,-0.7558,51,-0.3391
ENSG00000110955,ATP5F1B,183,-1.3704,158,-1.5896,157,-1.6050,217,-1.1209,941,1.41513,401,-0.2215,536,0.34472
ENSG00000110958,PTGES3,191,-0.4488,274,0.10840,136,-0.9698,299,0.24760,348,0.55147,225,-0.2416,266,0.07545
ENSG00000196531,NACA,357,-1.2848,659,-0.3549,1098,0.45098,1061,0.39539,809,-0.0399,1000,0.37549,714,-0.2783
ENSG00000025423,HSD17B6,5,-3.1935,3,-3.5331,8,-2.3400,12,-1.9036,24,-0.9197,45,0.14355,97,2.02864
ENSG00000123384,LRP1,119,-0.7296,139,-0.4969,87,-1.2015,169,-0.2008,185,-0.0624,137,-0.6202,336,1.22085
ENSG00000179912,R3HDM2,221,1.15943,71,-0.6634,104,-0.0779,105,-0.0514,93,-0.2694,121,0.21192,85,-0.4502
ENSG00000166986,MARS,56,0.11940,38,-0.4611,30,-0.8275,25,-1.0764,88,0.98673,48,-0.1148,49,-0.0867
ENSG00000175197,DDIT3,15,-1.4861,50,0.36374,16,-1.3525,7,-2.6054,56,0.58581,38,-0.0882,55,0.66112
ENSG00000175203,DCTN2,64,-0.9569,119,-0.0010,37,-1.7549,32,-1.9695,255,1.46184,108,-0.1869,115,-0.0673
ENSG00000155980,KIF5A,797,-0.4369,449,-1.3055,1871,0.93002,632,-0.7915,734,-0.6094,1848,1.22147,637,-0.9083
ENSG00000166908,PIP4K2C,8,-1.5998,31,0.42459,3,-3.0234,0,-6.5033,53,1.57001,25,0.09820,20,-0.2874
ENSG00000178498,DTX3,101,0.43108,38,-1.0844,58,-0.4276,22,-1.8930,112,0.67572,82,0.13169,78,0.02206
ENSG00000240771,ARHGEF25,29,-0.5786,3,-3.8392,13,-1.7514,4,-3.5364,69,0.89495,68,1.00177,39,-0.1512
ENSG00000135454,B4GALNT1,62,0.98555,1,-5.0277,4,-2.9309,1,-4.2300,107,2.44762,21,-0.8164,20,-0.9500
ENSG00000135506,OS9,107,0.22979,93,0.01208,37,-1.4087,62,-0.6078,97,0.07866,78,-0.3108,128,0.65434
ENSG00000135439,AGAP2,166,0.11155,29,-2.5080,139,-0.1653,84,-0.9358,135,-0.2352,233,0.84922,157,0.03103
ENSG00000135452,TSPAN31,15,-1.5141,73,0.92265,35,-0.2583,44,0.11150,49,0.31125,26,-0.8463,51,0.40944
ENSG00000135446,CDK4,26,-0.2612,29,-0.1025,21,-0.6139,23,-0.4235,30,-0.0579,29,-0.1234,42,0.60502
ENSG00000123297,TSFM,16,-0.8206,4,-2.5689,4,-2.6276,23,-0.2121,48,1.08360,11,-1.5270,48,1.27991
ENSG00000175215,CTDSP2,14,-1.5616,67,0.82178,2,-4.3082,14,-1.5252,20,-1.1224,50,0.45633,64,0.99121
ENSG00000257698,GIHCG,53,-0.1753,16,-1.9867,51,-0.2538,96,0.76552,71,0.31050,63,0.10908,56,-0.1162
ENSG00000198673,TAFA2,20,-0.9415,0,-7.6138,6,-2.6194,0,-6.4287,149,3.20561,29,-0.4710,14,-1.6447
ENSG00000135655,USP15,72,1.47075,45,0.66000,13,-1.2717,10,-1.6044,40,0.54356,22,-0.5486,23,-0.4466
ENSG00000061987,MON2,105,1.86832,50,0.57523,31,-0.2007,16,-1.1814,36,0.06983,15,-1.4263,33,-0.1111
ENSG00000111110,PPM1H,35,0.89656,1,-3.6547,14,-0.5866,16,-0.3581,44,1.49525,19,-0.0738,10,-1.2394
ENSG00000196935,SRGAP1,49,0.46585,56,0.69544,29,-0.3464,77,1.23502,18,-1.0897,13,-1.7586,50,0.63799
ENSG00000184575,XPOT,38,-0.7505,78,0.37285,52,-0.2789,45,-0.4817,49,-0.3922,50,-0.3946,94,0.86695
ENSG00000135677,GNS,11,-1.6057,23,-0.5414,29,-0.1919,27,-0.3069,32,-0.0800,20,-0.8817,61,1.34049
ENSG00000156076,WIF1,22,-3.6350,0,-10.363,11,-4.5712,0,-10.074,107,-1.4262,201,-0.4562,747,2.97656
ENSG00000174099,MSRB3,28,-0.2602,13,-1.3609,42,0.36910,19,-0.8214,8,-2.1104,67,1.63732,25,-0.5264
ENSG00000139233,LLPH,100,0.42226,112,0.61025,69,-0.1566,150,1.10778,57,-0.4940,76,-0.0089,48,-0.8384
ENSG00000155957,TMBIM4,41,-1.0361,132,0.76063,22,-1.9360,172,1.21962,44,-1.0189,65,-0.4362,111,0.61945
ENSG00000111530,CAND1,110,0.34816,70,-0.3597,69,-0.3685,63,-0.5103,160,1.10830,56,-0.8294,86,-0.0378
ENSG00000127314,RAP1B,54,-0.3603,67,-0.0400,56,-0.3177,110,0.76349,43,-0.7646,84,0.40360,65,-0.0809
ENSG00000175782,SLC35E3,128,2.28736,51,0.62799,23,-0.6401,14,-1.3311,20,-0.9183,23,-0.7504,30,-0.2546
ENSG00000135679,MDM2,93,1.79060,34,0.08312,30,-0.1187,10,-1.7159,41,0.43006,18,-0.9653,27,-0.3210
ENSG00000111605,CPSF6,86,1.18476,59,0.55940,8,-2.3637,2,-4.0805,76,1.10942,32,-0.4900,32,-0.4638
ENSG00000166225,FRS2,34,0.10205,39,0.32629,35,0.18264,44,0.53684,23,-0.5384,23,-0.5717,37,0.32469
ENSG00000166226,CCT2,95,-0.1493,52,-1.0638,113,0.11176,160,0.67431,180,0.99616,64,-0.8739,95,-0.1798
ENSG00000127328,RAB3IP,175,0.82489,145,0.51935,216,1.18211,155,0.62453,80,-0.4540,33,-1.9657,103,-0.0304
ENSG00000111596,CNOT2,71,0.48503,59,0.19838,47,-0.1761,49,-0.1178,55,0.09515,34,-0.7552,63,0.36223
ENSG00000135643,KCNMB4,104,0.09828,108,0.16016,129,0.43726,102,0.06474,94,-0.0694,114,0.30870,66,-0.6989
ENSG00000133858,ZFC3H1,256,1.63717,174,0.95981,244,1.54969,156,0.77192,40,-1.4123,44,-1.3668,38,-1.5786
ENSG00000139291,TMEM19,36,0.17679,38,0.29487,31,-0.0321,42,0.42997,34,0.12417,18,-1.0042,37,0.32292
ENSG00000080371,RAB21,75,-0.1250,138,0.86794,42,-0.9877,111,0.50061,60,-0.4982,70,-0.2640,91,0.23418
ENSG00000121749,TBC1D15,34,-0.1890,87,1.35474,36,-0.0969,61,0.73934,41,0.11245,18,-1.2778,35,-0.1683
ENSG00000072657,TRHDE,43,0.54728,0,-7.3086,90,1.82217,0,-7.0195,45,0.69026,40,0.55877,8,-2.2638
ENSG00000253719,ATXN7L3B,93,-0.4151,73,-0.7810,100,-0.3040,60,-1.0642,220,1.10938,102,-0.3210,128,0.10300
ENSG00000166006,KCNC2,93,-0.0092,1,-6.6210,47,-1.0422,8,-3.6494,205,1.51149,65,-0.6672,124,0.56413
ENSG00000111615,KRR1,206,1.45574,119,0.51399,120,0.52895,71,-0.2926,85,-0.0191,58,-0.7233,57,-0.7268
ENSG00000139289,PHLDA1,28,-0.6151,63,0.67223,56,0.49035,30,-0.4980,57,0.57212,31,-0.5317,37,-0.1815
ENSG00000187109,NAP1L1,709,0.16838,1049,0.80513,876,0.50706,1005,0.73374,661,0.06320,479,-0.5270,418,-0.7670
ENSG00000091039,OSBPL8,196,1.00811,145,0.50377,118,0.17363,104,-0.0314,139,0.49430,59,-1.0250,83,-0.4513
ENSG00000186908,ZDHHC17,48,0.05807,59,0.39957,33,-0.5107,20,-1.2219,78,0.97779,21,-1.3369,57,0.42940
ENSG00000067798,NAV3,249,1.41753,163,0.69202,204,1.07176,165,0.70961,68,-0.7336,58,-1.0747,60,-1.0019
ENSG00000067715,SYT1,3084,1.56268,547,-1.2179,1708,0.54717,635,-0.9961,2660,1.52454,508,-1.5123,582,-1.2897
ENSG00000058272,PPP1R12A,683,1.18218,424,0.38831,472,0.56087,390,0.25252,259,-0.4201,331,-0.0113,170,-1.1815
ENSG00000111052,LIN7A,34,0.75256,1,-3.9490,6,-1.8658,5,-2.1884,64,2.28663,24,0.19076,4,-2.7263
ENSG00000139220,PPFIA2,679,1.70596,237,-0.0653,406,0.80329,283,0.21373,403,0.89713,124,-1.2195,61,-2.3239
ENSG00000133773,CCDC59,60,0.24205,69,0.47206,46,-0.1883,66,0.38324,49,-0.0867,52,0.01370,41,-0.4079
ENSG00000182050,MGAT4C,73,0.72665,50,0.12403,13,-1.9112,85,0.96646,31,-0.6585,9,-2.6889,83,1.25486
ENSG00000133641,C12orf29,40,-0.2053,39,-0.2244,9,-2.4324,22,-1.0853,92,1.33120,42,-0.1621,42,-0.1356
ENSG00000198707,CEP290,668,1.91658,350,0.76724,462,1.24190,211,-0.0505,105,-1.1811,128,-0.9430,108,-1.2352
ENSG00000139318,DUSP6,33,0.18654,11,-1.4997,24,-0.2965,10,-1.6624,54,1.11733,38,0.48707,18,-0.8372
ENSG00000070961,ATP2B1,1525,2.07067,220,-1.1290,436,-0.0812,450,-0.0348,888,1.24785,217,-1.3177,152,-1.8784
ENSG00000271614,ATP2B1-AS1,51,0.90858,10,-1.6298,20,-0.5407,12,-1.2948,76,1.89990,29,-0.0339,6,-2.4329
ENSG00000011465,DCN,20,-2.0089,25,-1.6520,85,0.17345,0,-6.9961,30,-1.4776,171,1.93865,69,-0.1736
ENSG00000133639,BTG1,44,-0.5899,37,-0.8821,51,-0.3869,30,-1.1766,63,-0.0563,80,0.41078,85,0.52394
ENSG00000102189,EEA1,279,0.67073,426,1.39356,200,0.13076,282,0.68785,184,-0.0020,116,-0.8264,101,-1.0602
ENSG00000173598,NUDT4,198,0.97222,36,-1.6686,40,-1.5266,23,-2.3358,186,0.99264,123,0.23710,89,-0.3630
ENSG00000177889,UBE2N,123,-0.0403,52,-1.3426,66,-1.0031,84,-0.6299,215,0.97458,112,-0.2372,143,0.24180
ENSG00000198015,MRPL42,47,0.01350,71,0.66405,33,-0.5251,71,0.67656,57,0.36324,40,-0.2999,35,-0.5442
ENSG00000173588,CEP83,71,0.60063,94,1.06367,112,1.36998,108,1.30815,20,-1.4542,32,-0.7253,21,-1.4410
ENSG00000184752,NDUFA12,60,-1.5564,80,-1.1210,171,0.03816,149,-0.1789,219,0.47870,227,0.62287,142,-0.3002
ENSG00000180263,FGD6,18,-0.9892,33,-0.0257,72,1.21948,69,1.14413,9,-2.0492,24,-0.6441,42,0.43285
ENSG00000028203,VEZT,127,1.62703,58,0.31129,47,-0.0384,31,-0.6659,59,0.35703,27,-1.0112,38,-0.4326
ENSG00000111142,METAP2,238,-0.0142,373,0.71195,426,0.93286,329,0.50484,153,-0.7417,198,-0.3533,203,-0.3098
ENSG00000139343,SNRPF,42,-0.9110,74,-0.0499,24,-1.7421,84,0.13937,77,0.00756,88,0.27278,93,0.37075
ENSG00000111144,LTA4H,35,0.46892,10,-1.4560,27,0.02721,6,-2.0446,39,0.68492,27,0.02914,27,0.02081
ENSG00000059758,CDK17,99,1.11689,89,0.93539,19,-1.4513,38,-0.4079,100,1.33009,38,-0.4847,12,-2.2871
ENSG00000120802,TMPO,38,0.43048,36,0.36372,11,-1.3618,37,0.39344,37,0.44239,28,-0.0160,21,-0.5669
ENSG00000075415,SLC25A3,242,-0.4786,190,-0.8427,236,-0.5146,146,-1.2385,582,1.05929,277,-0.3204,380,0.28421
ENSG00000185046,ANKS1B,348,0.91012,558,1.74741,138,-0.5663,215,0.12269,281,0.62405,92,-1.3490,96,-1.2758
ENSG00000111647,UHRF1BP1L,30,-0.2536,22,-0.7225,33,-0.1405,105,1.82515,53,0.72140,19,-1.1287,25,-0.6337
ENSG00000075089,ACTR6,30,-0.6065,86,1.08391,26,-0.8200,22,-1.0804,76,0.99044,36,-0.3860,36,-0.3766
ENSG00000136021,SCYL2,19,-0.7789,31,-0.0475,63,1.07592,45,0.51281,50,0.79524,16,-1.1857,27,-0.3462
ENSG00000120805,ARL1,59,-0.0933,26,-1.2929,87,0.53276,67,0.11409,112,1.09587,50,-0.4164,45,-0.5969
ENSG00000196091,MYBPC1,28,-1.5334,42,-0.9398,52,-0.6152,208,1.65702,39,-1.1090,74,-0.0863,100,0.50858
ENSG00000111666,CHPT1,103,-0.1111,65,-0.8034,117,0.09112,78,-0.5285,64,-0.8813,99,-0.1910,177,1.00808
ENSG00000111670,GNPTAB,348,1.55884,162,0.26890,260,1.04800,179,0.42235,145,0.09912,84,-0.8765,51,-1.6988
ENSG00000120860,WASHC3,25,-1.5463,60,-0.2342,21,-1.8106,82,0.27312,77,0.19288,61,-0.2493,102,0.80938
ENSG00000017427,IGF1,67,0.61727,0,-6.1446,10,-2.2549,0,-7.5765,54,0.30055,20,-1.3677,99,1.84613
ENSG00000139352,ASCL1,34,-0.4899,54,0.22672,69,0.61366,97,1.20035,12,-2.1027,22,-1.3270,72,0.91752
ENSG00000166598,HSP90B1,556,0.10273,993,1.05377,464,-0.1805,929,0.93961,603,0.25812,283,-1.0848,418,-0.4083
ENSG00000120837,NFYB,47,-0.2616,73,0.42842,65,0.24966,71,0.39321,58,0.07578,60,0.13665,39,-0.6616
ENSG00000198431,TXNRD1,70,0.61879,33,-0.5516,39,-0.2984,63,0.44513,47,-0.0273,34,-0.6304,57,0.35505
ENSG00000151131,C12orf45,96,1.21691,41,-0.1542,49,0.10122,41,-0.1616,46,-0.0071,43,-0.1244,34,-0.5461
ENSG00000136051,WASHC4,54,-0.0544,145,1.59451,58,0.05117,95,0.85624,31,-0.9589,25,-1.3742,60,0.14618
ENSG00000136044,APPL2,55,0.11591,25,-1.0777,45,-0.1914,67,0.43596,23,-1.2931,33,-0.7922,91,1.28908
ENSG00000074590,NUAK1,207,1.08604,110,0.05762,98,-0.1342,103,-0.0556,200,1.18335,77,-0.5958,43,-1.5559
ENSG00000136026,CKAP4,37,0.13435,38,0.16741,31,-0.1447,26,-0.4480,37,0.14553,25,-0.5421,43,0.43565
ENSG00000111783,RFX4,9,-2.0786,45,0.22536,12,-1.7478,57,0.60895,10,-2.0635,21,-1.0491,86,1.87649
ENSG00000111785,RIC8B,31,0.29267,39,0.65333,60,1.35709,5,-2.2907,27,0.03994,15,-1.0055,27,0.03547
ENSG00000151135,TMEM263,53,0.43619,27,-0.6257,32,-0.3549,40,-0.0152,45,0.20671,34,-0.2970,46,0.25803
ENSG00000136045,PWP1,54,-0.1802,76,0.36644,36,-0.7689,53,-0.1864,80,0.49123,37,-0.8750,78,0.51712
ENSG00000110851,PRDM4,29,0.41519,25,0.14975,32,0.54590,0,-5.2370,25,0.20089,35,0.92004,9,-1.4760
ENSG00000075856,SART3,94,1.28566,55,0.40282,55,0.40287,22,-1.0232,28,-0.6771,38,-0.2184,39,-0.1802
ENSG00000136003,ISCU,60,-2.0705,75,-1.7383,77,-1.6982,142,-0.7820,411,1.02565,300,0.47925,254,0.13693
ENSG00000110880,CORO1C,85,1.08153,76,0.88408,8,-2.4833,2,-4.4505,50,0.24600,44,0.00109,41,-0.1340
ENSG00000166111,SVOP,71,0.58992,7,-2.8387,18,-1.5038,16,-1.6808,118,1.74667,32,-0.7642,47,-0.0561
ENSG00000139428,MMAB,45,0.14521,32,-0.3731,47,0.22168,72,0.89603,45,0.15668,28,-0.7033,41,0.00223
ENSG00000139433,GLTP,28,-1.4048,349,2.93737,26,-1.5284,60,-0.2591,16,-2.3353,45,-0.7957,72,0.04540
ENSG00000139437,TCHP,67,0.65963,102,1.37270,87,1.08866,16,-1.4911,16,-1.6449,24,-1.1014,53,0.33469
ENSG00000139436,GIT2,65,1.36033,44,0.67386,16,-0.9132,7,-2.0058,26,-0.1736,28,-0.0653,25,-0.2100
ENSG00000174456,C12orf76,83,-0.3551,203,1.08008,151,0.58247,53,-1.0247,137,0.47565,91,-0.2546,73,-0.6634
ENSG00000122970,IFT81,64,0.87873,46,0.34768,83,1.33506,77,1.20504,27,-0.5326,14,-1.5811,25,-0.6867
ENSG00000174437,ATP2A2,309,0.60532,95,-1.2239,79,-1.4954,84,-1.4045,350,0.92557,176,-0.3415,248,0.31436
ENSG00000196510,ANAPC7,52,0.78045,8,-2.0058,13,-1.2848,20,-0.6644,60,1.19356,15,-1.2363,40,0.46274
ENSG00000111229,ARPC3,161,-0.5036,148,-0.6254,103,-1.1782,108,-1.1005,372,0.94630,231,0.07080,238,0.13025
ENSG00000204856,FAM216A,35,-0.0870,8,-2.2266,28,-0.4508,2,-4.0108,90,1.72714,30,-0.3936,35,-0.1308
ENSG00000111237,VPS29,76,-0.6163,72,-0.7048,96,-0.2572,87,-0.4081,185,0.89731,136,0.35232,84,-0.5402
ENSG00000196850,PPTC7,38,0.81835,9,-1.3519,36,0.73019,15,-0.5907,40,0.99869,21,-0.1707,11,-1.2161
ENSG00000186298,PPP1CC,70,-0.4729,150,0.73281,45,-1.1369,29,-1.8001,92,-0.0630,84,-0.2250,137,0.75202
ENSG00000111249,CUX2,0,-8.2602,0,-7.4725,0,-8.1959,0,-7.1834,53,0.80153,56,1.04886,46,0.57379
ENSG00000204842,ATXN2,192,1.07221,117,0.26273,122,0.32308,165,0.81303,69,-0.6140,60,-0.9162,94,-0.1125
ENSG00000111275,ALDH2,221,-1.2292,376,-0.4255,266,-0.9482,485,-0.0274,290,-0.8804,557,0.23622,776,0.95453
ENSG00000234608,MAPKAPK5-AS1,23,-0.4829,37,0.26712,34,0.10170,14,-1.2615,62,1.26645,27,-0.2652,22,-0.6729
ENSG00000089022,MAPKAPK5,45,0.75390,4,-2.7310,33,0.22698,2,-3.4158,27,-0.1010,33,0.28043,34,0.38730
ENSG00000089248,ERP29,81,-0.1404,58,-0.6658,70,-0.3760,80,-0.1700,103,0.26085,76,-0.2857,114,0.50645
ENSG00000173064,HECTD4,112,0.90897,59,-0.1151,30,-1.1196,27,-1.3127,93,0.68858,47,-0.5488,69,0.16427
ENSG00000089009,RPL6,518,-1.2886,908,-0.4395,1846,0.68797,2110,0.91082,864,-0.5582,1569,0.53568,877,-0.5811
ENSG00000179295,PTPN11,209,-0.1946,342,0.58689,304,0.39695,426,0.95139,229,-0.0630,213,-0.2006,156,-0.7613
ENSG00000089169,RPH3A,266,0.22426,102,-1.2520,475,1.18299,194,-0.2767,300,0.46432,236,0.03972,143,-0.8630
ENSG00000135144,DTX1,24,-0.6705,8,-2.2749,15,-1.3561,16,-1.3016,35,-0.0931,29,-0.4285,75,1.59229
ENSG00000123064,DDX54,41,-0.0790,22,-1.0175,36,-0.2934,3,-3.7988,100,1.64841,45,0.06185,27,-0.8208
ENSG00000139405,RITA1,15,-0.5814,8,-1.4698,19,-0.2163,0,-6.4734,36,0.90918,30,0.60127,20,-0.1708
ENSG00000186815,TPCN1,62,0.95903,7,-2.3585,12,-1.5967,1,-4.4538,13,-1.5662,33,-0.0349,67,1.52920
ENSG00000123066,MED13L,123,1.24819,140,1.48251,14,-2.1114,62,0.12887,32,-0.9464,50,-0.2579,45,-0.4440
ENSG00000111412,C12orf49,28,-0.7359,41,-0.1606,20,-1.2787,9,-2.4045,39,-0.2816,67,0.79614,57,0.44500
ENSG00000135119,RNFT2,50,0.69417,0,-6.1655,16,-1.0962,0,-7.1077,57,1.02834,30,-0.1270,40,0.39991
ENSG00000088992,TESC,12,-1.3848,0,-7.2578,48,0.77182,7,-2.1757,44,0.73584,51,1.15163,16,-1.0781
ENSG00000135108,FBXO21,110,0.79211,78,0.22851,36,-0.9711,46,-0.5922,75,0.19320,48,-0.6121,81,0.37221
ENSG00000176871,WSB2,220,-0.4966,161,-0.9719,213,-0.5462,158,-1.0042,307,0.01940,457,0.85731,301,-0.0142
ENSG00000089220,PEBP1,1449,-0.3388,1844,0.03797,1320,-0.4824,1668,-0.1199,2302,0.43761,1590,-0.2343,1983,0.18894
